AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SERVICIO_VEHICULO_VICTIMA,CLASE_VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2017,Diciembre,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,F,45.0,1
2017,Diciembre,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,33.0,1
2017,Diciembre,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,46.0,1
2017,Diciembre,Peaton,herido,Atropello,PARTICULAR,MOTOCICLETA,M,66.0,1
2017,Diciembre,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,33.0,1
2017,Diciembre,Conductor,herido,Choque,PARTICULAR,AUTOMOVIL,F,74.0,1
2017,Diciembre,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,60.0,1
2017,Diciembre,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,27.0,1
2017,Diciembre,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,22.0,1
2017,Diciembre,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,F,28.0,1
2017,Diciembre,Pasajero,herido,Choque,PARTICULAR,MOTOCICLETA,F,33.0,1
2017,Diciembre,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,25.0,1
2017,Diciembre,Pasajero,herido,Choque,PUBLICO,AUTOMOVIL,M,38.0,1
2017,Diciembre,Peaton,herido,Atropello,PARTICULAR,AUTOMOVIL,M,20.0,1
2017,Diciembre,Motociclista,herido,Choque,PARTICULAR,MOTOCICLETA,M,46.0,1
