FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,MOMENTO_DIA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,LATITUD,LONGITUD,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,ZONA
2015-01-13 07:30:00,2015,1,Mar,07:30:00:AM,Mañana,Solo daños,Choque,AV CIRCUNVALAR ENTRADA 20 DE JULIO,10.9411714,-74.8338443,0.0,0.0,1,SUR
2015-01-13 19:35:00,2015,1,Mar,07:35:00:PM,Noche,Solo daños,Choque,CLLE 30 CRA 11,10.9481924,-74.7850811,0.0,0.0,1,CENTRO
2015-01-13 07:40:00,2015,1,Mar,07:40:00:AM,Mañana,Con heridos,Caida Ocupante,CR 27 CL 105,10.9752956,-74.83410479999998,1.0,0.0,1,SUR
2015-01-13 08:30:00,2015,1,Mar,08:30:00:AM,Mañana,Solo daños,Choque,VIA 40 CALLE 106,11.012229800000002,-74.79207690000001,0.0,0.0,1,NORTE
2015-01-13 09:00:00,2015,1,Mar,09:00:00:AM,Mañana,Solo daños,Choque,CRA 9J DAIG 68,10.9601613,-74.8256495,0.0,0.0,1,SUR
2015-01-13 10:40:00,2015,1,Mar,10:40:00:AM,Mañana,Con heridos,Caida Ocupante,CALLE 74 47 68,10.9966491,-74.80665599999998,1.0,0.0,1,NORTE
2015-01-13 11:20:00,2015,1,Mar,11:20:00:AM,Medio dia,Con heridos,Atropello,CLLE 82 CRA 46,11.0006369,-74.8167568,1.0,0.0,1,NORTE
2015-01-14 16:45:00,2015,1,Mié,04:45:00:PM,Tarde,Solo daños,Choque,CLLE 72 CRA 38,10.9853698,-74.81122640000002,0.0,0.0,1,NORTE
2015-01-14 17:44:00,2015,1,Mié,05:44:00:PM,Tarde,Solo daños,Choque,CR 45 CL 32,10.9835241,-74.7765691,0.0,0.0,1,CENTRO
2015-01-14 06:30:00,2015,1,Mié,06:30:00:AM,Mañana,Solo daños,Choque,CL 75 CR 53,11.0012798,-74.80468479999998,0.0,0.0,1,NORTE
2015-01-14 19:00:00,2015,1,Mié,07:00:00:PM,Noche,Solo daños,Choque,CRA 67 CLLE 84,11.013961300000002,-74.80960449999998,0.0,0.0,1,NORTE
2015-01-14 07:02:00,2015,1,Mié,07:02:00:AM,Mañana,Solo daños,Choque,CALLE 85 CR 57,11.0102024,-74.8151565,0.0,0.0,1,NORTE
2015-01-14 19:30:00,2015,1,Mié,07:30:00:PM,Noche,Con heridos,Choque,CLLE 6 CRA 46,11.015936,-74.8642222,2.0,0.0,1,NORTE
2015-01-14 10:00:00,2015,1,Mié,10:00:00:AM,Mañana,Solo daños,Choque,CR 32 CL 36,10.9715729,-74.7825809,0.0,0.0,1,CENTRO
2015-01-15 13:00:00,2015,1,Jue,01:00:00:PM,Medio dia,Solo daños,Choque,CRA 45 CL 45,10.9864681,-74.7852241,0.0,0.0,1,CENTRO
2015-01-15 13:20:00,2015,1,Jue,01:20:00:PM,Medio dia,Solo daños,Choque,CLLE 110 CR 93,10.9820531,-74.8362093,0.0,0.0,1,NORTE
2015-01-15 13:50:00,2015,1,Jue,01:50:00:PM,Medio dia,Solo daños,Choque,ESTACION DE SERVICIO PETROMIL DE LA CALLE 30 CR 32,10.9717855,-74.779584,0.0,0.0,1,CENTRO
2015-01-15 14:15:00,2015,1,Jue,02:15:00:PM,Tarde,Con heridos,Atropello,CL 90 CR 2C,10.9373814,-74.8241065,2.0,0.0,1,SUR
2015-01-15 15:00:00,2015,1,Jue,03:00:00:PM,Tarde,Solo daños,Choque,VIA 40 CLLE 77,11.0161888,-74.79532689999998,0.0,0.0,1,NORTE
2015-01-15 15:33:00,2015,1,Jue,03:33:00:PM,Tarde,Solo daños,Choque,CRA 54 CLLE 59,10.9939843,-74.7926627,0.0,0.0,1,NORTE
2015-01-15 16:00:00,2015,1,Jue,04:00:00:PM,Tarde,Solo daños,Choque,CL 90 CR 49C,11.0055528,-74.8235143,0.0,0.0,1,NORTE
2015-01-15 16:00:00,2015,1,Jue,04:00:00:PM,Tarde,Solo daños,Choque,CR 18 CL 39,10.9555496,-74.79229099999998,0.0,0.0,1,CENTRO
2015-01-15 16:35:00,2015,1,Jue,04:35:00:PM,Tarde,Con heridos,Choque,CRA 43 CLLE 8F,10.992335,-74.808172,2.0,0.0,1,NORTE
2015-01-15 16:37:00,2015,1,Jue,04:37:00:PM,Tarde,Solo daños,Choque,CRA 13C CLLE 36B,10.951814,-74.7914468,0.0,0.0,1,CENTRO
2015-01-15 16:50:00,2015,1,Jue,04:50:00:PM,Tarde,Solo daños,Choque,CR 38 CL 45,10.9798372,-74.78712829999998,0.0,0.0,1,CENTRO
2015-01-15 17:25:00,2015,1,Jue,05:25:00:PM,Tarde,Solo daños,Choque,CRA 53 CLLE 75,11.0012798,-74.80468479999998,0.0,0.0,1,NORTE
2015-01-15 05:50:00,2015,1,Jue,05:50:00:AM,Madrugada,Solo daños,Choque,CL 79 CR 75,11.0167487,-74.80187910000002,0.0,0.0,1,NORTE
2015-01-15 18:40:00,2015,1,Jue,06:40:00:PM,Tarde,Solo daños,Choque,CRA 47 CLLE 84,11.0023999,-74.8187255,0.0,0.0,1,NORTE
2015-01-15 07:50:00,2015,1,Jue,07:50:00:AM,Mañana,Solo daños,Choque,CR 58 75 58,11.0046987,-74.8007149,0.0,0.0,1,NORTE
2015-01-15 08:40:00,2015,1,Jue,08:40:00:AM,Mañana,Solo daños,Choque,CALLE 63B CR 25,10.9729477,-74.8047698,0.0,0.0,1,CENTRO
2015-01-15 11:20:00,2015,1,Jue,11:20:00:AM,Medio dia,Solo daños,Otro,CRA 51 CLLE 76,11.0012037,-74.80774740000003,0.0,0.0,1,NORTE
2015-01-15 12:10:00,2015,1,Jue,12:10:00:PM,Medio dia,Solo daños,Choque,CRA 42H CLLE 80,10.9957165,-74.8162959,0.0,0.0,1,NORTE
2015-01-16 13:20:00,2015,1,Vie,01:20:00:PM,Medio dia,Solo daños,Choque,CALLE 110 5B 113,10.994553300000002,-74.83877919999998,0.0,0.0,1,NORTE
2015-01-16 14:15:00,2015,1,Vie,02:15:00:PM,Tarde,Solo daños,Choque,CR 45 CL 80,10.9984724,-74.81464940000002,0.0,0.0,1,NORTE
2015-01-16 16:10:00,2015,1,Vie,04:10:00:PM,Tarde,Solo daños,Choque,CLLE 75 CRA 54,11.0018994,-74.80382209999998,0.0,0.0,1,NORTE
2015-01-16 16:30:00,2015,1,Vie,04:30:00:PM,Tarde,Solo daños,Choque,CLLE 50 CRA 10 SUR,10.9241521,-74.81270549999998,0.0,0.0,1,SUR
2015-01-16 18:20:00,2015,1,Vie,06:20:00:PM,Tarde,Solo daños,Choque,CLLE 85 CRA 53,11.0078847,-74.8171564,0.0,0.0,1,NORTE
2015-01-16 06:40:00,2015,1,Vie,06:40:00:AM,Mañana,Solo daños,Choque,CRA 9 CLLE 5,10.9505366,-74.76756189999998,0.0,0.0,1,CENTRO
2015-01-16 19:10:00,2015,1,Vie,07:10:00:PM,Noche,Solo daños,Choque,CRA 38 CLLE 77,10.9869959,-74.8177197,0.0,0.0,1,NORTE
2015-01-16 07:15:00,2015,1,Vie,07:15:00:AM,Mañana,Solo daños,Choque,VIA JUAN MINA ENTRADA PINAL DEL RIO,10.95586,-74.89174,0.0,0.0,1,SUR
2015-01-16 07:30:00,2015,1,Vie,07:30:00:AM,Mañana,Solo daños,Choque,CLLE 75 CRA 59,11.004817999999998,-74.7997922,0.0,0.0,1,NORTE
2015-01-16 07:40:00,2015,1,Vie,07:40:00:AM,Mañana,Solo daños,Choque,CALLE 47 CR 25,10.9678294,-74.79230909999998,0.0,0.0,1,CENTRO
2015-01-16 08:05:00,2015,1,Vie,08:05:00:AM,Mañana,Solo daños,Choque,CALLE 64 46 106,10.9919964,-74.7982442,0.0,0.0,1,NORTE
2015-01-16 08:30:00,2015,1,Vie,08:30:00:AM,Mañana,Solo daños,Choque,CLLE 76 CRA 65,11.007955,-74.799061,0.0,0.0,1,NORTE
2015-01-16 08:40:00,2015,1,Vie,08:40:00:AM,Mañana,Solo daños,Choque,VIA 40 78B 190,11.0210602,-74.80032109999998,0.0,0.0,1,NORTE
2015-01-16 21:30:00,2015,1,Vie,09:30:00:PM,Noche,Solo daños,Choque,CR 47 CL 75,10.9968537,-74.80848329999998,0.0,0.0,1,NORTE
2015-01-16 10:00:00,2015,1,Vie,10:00:00:AM,Mañana,Con heridos,Choque,CRA 64C CLLE 86,11.0154059,-74.81400630000002,2.0,0.0,1,NORTE
2015-01-16 11:30:00,2015,1,Vie,11:30:00:AM,Medio dia,Solo daños,Choque,CLLE 75 CRA 57,11.0036029,-74.8014546,0.0,0.0,1,NORTE
2015-01-16 11:40:00,2015,1,Vie,11:40:00:AM,Medio dia,Con heridos,Atropello,AV CIRCUNVALAR ENTRADA 20 DE JULIO,10.9411714,-74.8338443,2.0,0.0,1,SUR
2015-01-16 12:20:00,2015,1,Vie,12:20:00:PM,Medio dia,Solo daños,Choque,CRA 24 CLLE 63B,10.971448,-74.8048699,0.0,0.0,1,CENTRO
2015-01-17 13:00:00,2015,1,Sáb,01:00:00:PM,Medio dia,Solo daños,Choque,CLLE 70 CRA 45,10.9922433,-74.8039222,0.0,0.0,1,NORTE
2015-01-17 01:20:00,2015,1,Sáb,01:20:00:AM,Madrugada,Solo daños,Choque,CLLE 76 CRA 47,10.9974724,-74.80969689999998,0.0,0.0,1,NORTE
2015-01-17 13:20:00,2015,1,Sáb,01:20:00:PM,Medio dia,Solo daños,Choque,VIA 40 CRA 68,11.0215868,-74.79971450000002,0.0,0.0,1,NORTE
2015-01-17 13:30:00,2015,1,Sáb,01:30:00:PM,Medio dia,Solo daños,Choque,CALLE 19 3B 21,10.9396262,-74.7790881,0.0,0.0,1,CENTRO
2015-01-17 14:00:00,2015,1,Sáb,02:00:00:PM,Tarde,Solo daños,Choque,CR 50 CL 43,10.9893062,-74.7827099,0.0,0.0,1,CENTRO
2015-01-17 14:15:00,2015,1,Sáb,02:15:00:PM,Tarde,Solo daños,Choque,CALLE 98 A 49D 104,11.0099221,-74.83023179999998,0.0,0.0,1,NORTE
2015-01-17 14:20:00,2015,1,Sáb,02:20:00:PM,Tarde,Solo daños,Choque,AVENIDA 110 CLLE 47,11.004107199999998,-74.80698129999998,0.0,0.0,1,NORTE
2015-01-17 14:20:00,2015,1,Sáb,02:20:00:PM,Tarde,Solo daños,Choque,CLLE 17 CRA 17,10.955349,-74.77404179999998,0.0,0.0,1,CENTRO
2015-01-17 14:25:00,2015,1,Sáb,02:25:00:PM,Tarde,Solo daños,Choque,CR 41D CL 75B,10.991664300000002,-74.81186149999998,0.0,0.0,1,NORTE
2015-01-17 15:10:00,2015,1,Sáb,03:10:00:PM,Tarde,Solo daños,Choque,AVENIDA 110 CRA 10,10.9617993,-74.82024670000001,0.0,0.0,1,SUR
2015-01-17 16:09:00,2015,1,Sáb,04:09:00:PM,Tarde,Con heridos,Choque,AV CIRCUNVALAR CL 48C,11.0123204,-74.8401355,3.0,0.0,1,NORTE
2015-01-17 18:45:00,2015,1,Sáb,06:45:00:PM,Tarde,Solo daños,Choque,CLLE 86 CRA 65,11.016702699999998,-74.8128772,0.0,0.0,1,NORTE
2015-01-17 19:15:00,2015,1,Sáb,07:15:00:PM,Noche,Solo daños,Choque,CLLE 75 CRA 47,10.9968537,-74.80848329999998,0.0,0.0,1,NORTE
2015-01-17 09:15:00,2015,1,Sáb,09:15:00:AM,Mañana,Solo daños,Choque,CRA 21 CLLE 44,10.961481,-74.7924864,0.0,0.0,1,CENTRO
2015-01-17 09:30:00,2015,1,Sáb,09:30:00:AM,Mañana,Solo daños,Choque,AVENIDA 110 CRA 38,10.986988,-74.8170063,0.0,0.0,1,NORTE
2015-01-17 10:30:00,2015,1,Sáb,10:30:00:AM,Mañana,Solo daños,Choque,CRA 9C CLLE 36B,10.949711099999998,-74.7919996,0.0,0.0,1,CENTRO
2015-01-17 12:00:00,2015,1,Sáb,12:00:00:PM,Medio dia,Solo daños,Choque,AVENIDA 110 CRA 11D,10.961095599999998,-74.84057159999998,0.0,0.0,1,SUR
2015-01-17 12:20:00,2015,1,Sáb,12:20:00:PM,Medio dia,Solo daños,Choque,CLLE 94 CRA 57,11.0149962,-74.8211783,0.0,0.0,1,NORTE
2015-01-18 14:30:00,2015,1,Dom,02:30:00:PM,Tarde,Solo daños,Choque,CLLE 79 CRA 57,11.0069115,-74.80657120000002,0.0,0.0,1,NORTE
2015-01-18 15:00:00,2015,1,Dom,03:00:00:PM,Tarde,Solo daños,Choque,VIA 40 CL 67,11.012229800000002,-74.79207690000001,0.0,0.0,1,NORTE
2015-01-18 17:20:00,2015,1,Dom,05:20:00:PM,Tarde,Solo daños,Choque,AV CIRCUNVALAR + 200 MTS EL PUEBLITO,11.004107199999998,-74.80698129999998,0.0,0.0,1,NORTE
2015-01-18 17:35:00,2015,1,Dom,05:35:00:PM,Tarde,Solo daños,Choque,CR 1 CL 46,10.9227528,-74.80423669999998,0.0,0.0,1,SUR
2015-01-18 18:55:00,2015,1,Dom,06:55:00:PM,Tarde,Con heridos,Atropello,CLLE 19 CRA 3,10.9393167,-74.7791917,2.0,0.0,1,CENTRO
2015-01-18 12:30:00,2015,1,Dom,12:30:00:PM,Medio dia,Con heridos,Choque,CLLE 65B CRA 24,10.9720271,-74.8076978,1.0,0.0,1,CENTRO
2015-01-18 12:35:00,2015,1,Dom,12:35:00:PM,Medio dia,Solo daños,Choque,CLLE 84 CRA 46,11.001665699999998,-74.81904159999998,0.0,0.0,1,NORTE
2015-01-19 13:00:00,2015,1,Lun,01:00:00:PM,Medio dia,Solo daños,Choque,CLLE 30 CRA1,10.9522618,-74.78649209999998,0.0,0.0,1,CENTRO
2015-01-19 13:00:00,2015,1,Lun,01:00:00:PM,Medio dia,Solo daños,Choque,CR 51B CL 90,11.0080764,-74.8223306,0.0,0.0,1,NORTE
2015-01-19 13:30:00,2015,1,Lun,01:30:00:PM,Medio dia,Solo daños,Choque,CLLE 80 CRA 42G,10.9950905,-74.81658449999998,0.0,0.0,1,NORTE
2015-01-19 14:20:00,2015,1,Lun,02:20:00:PM,Tarde,Solo daños,Choque,CLLE 96 CRA 64B,11.0186919,-74.82057979999998,0.0,0.0,1,NORTE
2015-01-19 15:30:00,2015,1,Lun,03:30:00:PM,Tarde,Solo daños,Choque,CALLE 65 CR 26B,10.9751419,-74.80634789999998,0.0,0.0,1,CENTRO
2015-01-19 16:00:00,2015,1,Lun,04:00:00:PM,Tarde,Solo daños,Choque,CALLE 30 CR 4B,10.9433844,-74.78383659999999,0.0,0.0,1,CENTRO
2015-01-19 06:00:00,2015,1,Lun,06:00:00:AM,Mañana,Solo daños,Choque,AV 110 CR 6Q,10.9511312,-74.8332813,0.0,0.0,1,SUR
2015-01-19 06:45:00,2015,1,Lun,06:45:00:AM,Mañana,Solo daños,Choque,CLLE 72 CRA 35,10.9833849,-74.81275500000002,0.0,0.0,1,NORTE
2015-01-19 08:00:00,2015,1,Lun,08:00:00:AM,Mañana,Solo daños,Choque,VIA 40 CL 79,11.0204925,-74.798834,0.0,0.0,1,NORTE
2015-01-19 08:50:00,2015,1,Lun,08:50:00:AM,Mañana,Solo daños,Choque,CR 4 31 114,10.9397176,-74.78523539999998,0.0,0.0,1,CENTRO
2015-01-19 10:00:00,2015,1,Lun,10:00:00:AM,Mañana,Solo daños,Choque,CLL 84 CRA 56,11.008770599999998,-74.813989,0.0,0.0,1,NORTE
2015-01-19 00:10:00,2015,1,Lun,12:10:00:AM,Madrugada,Solo daños,Choque,CLLE 94 CRA 6,10.9465858,-74.82651259999999,0.0,0.0,1,SUR
2015-01-19 12:20:00,2015,1,Lun,12:20:00:PM,Medio dia,Solo daños,Choque,CALLE 68 CR 31,10.9796223,-74.805143,0.0,0.0,1,CENTRO
2015-01-20 13:40:00,2015,1,Mar,01:40:00:PM,Medio dia,Solo daños,Choque,CR 52 CL 82,11.005283,-74.813897,0.0,0.0,1,NORTE
2015-01-20 14:00:00,2015,1,Mar,02:00:00:PM,Tarde,Solo daños,Choque,CR 43 CL 68,10.9889008,-74.80217379999998,0.0,0.0,1,NORTE
2015-01-20 14:10:00,2015,1,Mar,02:10:00:PM,Tarde,Solo daños,Choque,CR 52 CL 80,11.0046976,-74.8121381,0.0,0.0,1,NORTE
2015-01-20 14:20:00,2015,1,Mar,02:20:00:PM,Tarde,Solo daños,Choque,CRA 52 CLLE 84,11.0066292,-74.81679100000002,0.0,0.0,1,NORTE
2015-01-20 16:00:00,2015,1,Mar,04:00:00:PM,Tarde,Solo daños,Choque,CRA 32 CLLE 36,10.9715729,-74.7825809,0.0,0.0,1,CENTRO
2015-01-20 17:10:00,2015,1,Mar,05:10:00:PM,Tarde,Solo daños,Choque,CLLE 40 CRA 14,10.9530626,-74.7938546,0.0,0.0,1,CENTRO
2015-01-20 17:30:00,2015,1,Mar,05:30:00:PM,Tarde,Solo daños,Choque,AVENIDA 110 CRA 46,10.9953478,-74.80667849999998,0.0,0.0,1,NORTE
2015-01-20 06:20:00,2015,1,Mar,06:20:00:AM,Mañana,Con heridos,Choque,CL 45 CR 18,10.9568507,-74.7955994,2.0,0.0,1,CENTRO
2015-01-20 18:40:00,2015,1,Mar,06:40:00:PM,Tarde,Solo daños,Choque,CLLE 53 CRA 45,10.987667,-74.78958039999998,0.0,0.0,1,CENTRO
2015-01-20 08:15:00,2015,1,Mar,08:15:00:AM,Mañana,Solo daños,Choque,CALLE 45 FRENTE 5B 100,10.979156,-74.7873133,0.0,0.0,1,CENTRO
2015-01-20 20:20:00,2015,1,Mar,08:20:00:PM,Noche,Con heridos,Choque,CR 53 CL 99,11.0145061,-74.82758170000002,2.0,0.0,1,NORTE
2015-01-20 21:00:00,2015,1,Mar,09:00:00:PM,Noche,Con heridos,Choque,AVENIDA 110 CRA 46,10.9953478,-74.80667849999998,1.0,0.0,1,NORTE
2015-01-20 21:30:00,2015,1,Mar,09:30:00:PM,Noche,Solo daños,Choque,CARRERA 9G 80 221,10.9583374,-74.8243313,0.0,0.0,1,SUR
2015-01-20 09:40:00,2015,1,Mar,09:40:00:AM,Mañana,Solo daños,Choque,VIA 40 CLLE 77B,11.0161406,-74.7954838,0.0,0.0,1,NORTE
2015-01-20 10:00:00,2015,1,Mar,10:00:00:AM,Mañana,Solo daños,Choque,CALLE 70C CR 25B,10.9745164,-74.810198,0.0,0.0,1,CENTRO
2015-01-20 10:45:00,2015,1,Mar,10:45:00:AM,Mañana,Solo daños,Choque,CR 51B CL 106,11.0142932,-74.8359965,0.0,0.0,1,NORTE
2015-01-21 15:00:00,2015,1,Mié,03:00:00:PM,Tarde,Solo daños,Choque,CRA 26 CLLE 51,10.9695664,-74.79523499999998,0.0,0.0,1,CENTRO
2015-01-21 15:10:00,2015,1,Mié,03:10:00:PM,Tarde,Solo daños,Choque,CL 10 CR 53,10.998709800000002,-74.8026124,0.0,0.0,1,NORTE
2015-01-21 15:20:00,2015,1,Mié,03:20:00:PM,Tarde,Solo daños,Choque,CALLE 45 CR 43,10.983006800000002,-74.78633909999998,0.0,0.0,1,CENTRO
2015-01-21 16:00:00,2015,1,Mié,04:00:00:PM,Tarde,Solo daños,Choque,CRA 6 CLLE 73,10.9449,-74.8240392,0.0,0.0,1,SUR
2015-01-21 07:00:00,2015,1,Mié,07:00:00:AM,Mañana,Solo daños,Choque,CLLE 17 CRA 14,10.9532704,-74.7739277,0.0,0.0,1,CENTRO
2015-01-21 19:10:00,2015,1,Mié,07:10:00:PM,Noche,Solo daños,Choque,CLLE 110 CRA 38,10.986988,-74.8170063,0.0,0.0,1,NORTE
2015-01-21 19:15:00,2015,1,Mié,07:15:00:PM,Noche,Solo daños,Choque,CRA 53 CLLE 79,11.004304,-74.8081282,0.0,0.0,1,NORTE
2015-01-21 07:20:00,2015,1,Mié,07:20:00:AM,Mañana,Solo daños,Choque,CRA 9D CLLE 54,10.9510175,-74.8051038,0.0,0.0,1,SUR
2015-01-21 08:00:00,2015,1,Mié,08:00:00:AM,Mañana,Solo daños,Choque,CR 38 CL 52,10.9811991,-74.7926225,0.0,0.0,1,CENTRO
2015-01-21 20:00:00,2015,1,Mié,08:00:00:PM,Noche,Con muertos,Atropello,CLLE 30 CRA 20,10.9567404,-74.7858986,0.0,1.0,1,CENTRO
2015-01-21 08:10:00,2015,1,Mié,08:10:00:AM,Mañana,Solo daños,Choque,VIA 40 CL 62,11.0215868,-74.79971450000002,0.0,0.0,1,NORTE
2015-01-21 08:30:00,2015,1,Mié,08:30:00:AM,Mañana,Solo daños,Choque,CLLE 46 CRA 7 SUR,10.9280009,-74.80258740000002,0.0,0.0,1,SUR
2015-01-21 09:30:00,2015,1,Mié,09:30:00:AM,Mañana,Solo daños,Choque,CRA 42B CLLE 80B,10.9912677,-74.8225202,0.0,0.0,1,NORTE
2015-01-21 09:40:00,2015,1,Mié,09:40:00:AM,Mañana,Con heridos,Atropello,CRA 45 CLLE 42,10.9857389,-74.78266789999998,1.0,0.0,1,CENTRO
2015-01-21 10:30:00,2015,1,Mié,10:30:00:AM,Mañana,Solo daños,Choque,CRA 52 CLLE 53,10.9911843,-74.78915529999998,0.0,0.0,1,CENTRO
2015-01-21 11:00:00,2015,1,Mié,11:00:00:AM,Medio dia,Solo daños,Choque,CR 45B CL 93,11.0038108,-74.827226,0.0,0.0,1,NORTE
2015-01-21 11:10:00,2015,1,Mié,11:10:00:AM,Medio dia,Solo daños,Choque,CL 17 CR 29,10.9246308,-74.7938949,0.0,0.0,1,SUR
2015-01-21 12:30:00,2015,1,Mié,12:30:00:PM,Medio dia,Solo daños,Choque,CLLE 17 CRA 15,10.9539613,-74.7739496,0.0,0.0,1,CENTRO
2015-01-22 13:15:00,2015,1,Jue,01:15:00:PM,Medio dia,Solo daños,Choque,CL 98 CR 65,11.019963,-74.8215275,0.0,0.0,1,NORTE
2015-01-22 13:20:00,2015,1,Jue,01:20:00:PM,Medio dia,Solo daños,Choque,CR 38 CL 80,10.9869768,-74.8200444,0.0,0.0,1,NORTE
2015-01-22 16:00:00,2015,1,Jue,04:00:00:PM,Tarde,Solo daños,Choque,CRA 47 CLLE 75,10.9968537,-74.80848329999998,0.0,0.0,1,NORTE
2015-01-22 16:30:00,2015,1,Jue,04:30:00:PM,Tarde,Solo daños,Choque,CLLE 74 CRA 41,10.9902798,-74.8110016,0.0,0.0,1,NORTE
2015-01-22 05:40:00,2015,1,Jue,05:40:00:AM,Madrugada,Con heridos,Atropello,CL 45 CR 23,10.9655601,-74.79151209999998,2.0,0.0,1,CENTRO
2015-01-22 07:00:00,2015,1,Jue,07:00:00:AM,Mañana,Solo daños,Choque,CRE 42 CL 80,10.9893169,-74.8206752,0.0,0.0,1,NORTE
2015-01-22 08:00:00,2015,1,Jue,08:00:00:AM,Mañana,Solo daños,Choque,CRA 46 CLLE 75,10.996039,-74.80890050000002,0.0,0.0,1,NORTE
2015-01-22 20:00:00,2015,1,Jue,08:00:00:PM,Noche,Solo daños,Choque,CLLE 75 CRA 46,10.996039,-74.80890050000002,0.0,0.0,1,NORTE
2015-01-22 08:15:00,2015,1,Jue,08:15:00:AM,Mañana,Solo daños,Choque,CALLE 110 CR 13,10.9683261,-74.83805140000003,0.0,0.0,1,SUR
2015-01-22 20:20:00,2015,1,Jue,08:20:00:PM,Noche,Solo daños,Choque,CL 84 CR 49C,11.0031341,-74.8183944,0.0,0.0,1,NORTE
2015-01-22 08:30:00,2015,1,Jue,08:30:00:AM,Mañana,Solo daños,Choque,VIA 40 CLLE 66,11.0037321,-74.78947790000002,0.0,0.0,1,NORTE
2015-01-22 20:40:00,2015,1,Jue,08:40:00:PM,Noche,Solo daños,Choque,AVENIDA 110 CRA 2,10.9766042,-74.83591159999997,0.0,0.0,1,NORTE
2015-01-22 20:55:00,2015,1,Jue,08:55:00:PM,Noche,Solo daños,Choque,CLLE 76 CRA 53,11.0027291,-74.80577070000002,0.0,0.0,1,NORTE
2015-01-22 21:00:00,2015,1,Jue,09:00:00:PM,Noche,Solo daños,Choque,AVENIDA 47 CRA 9L,10.9671021,-74.7663859,0.0,0.0,1,CENTRO
2015-01-22 22:05:00,2015,1,Jue,10:05:00:PM,Noche,Solo daños,Choque,CLLE 53D CRA 25,10.9723456,-74.7968288,0.0,0.0,1,CENTRO
2015-01-22 11:30:00,2015,1,Jue,11:30:00:AM,Medio dia,Solo daños,Choque,CLLE 30 CRA 45,10.983568,-74.77576450000002,0.0,0.0,1,CENTRO
2015-01-22 00:00:00,2015,1,Jue,12:00:00:AM,Madrugada,Solo daños,Choque,AVENIDA 110 CRA 46,10.9953478,-74.80667849999998,0.0,0.0,1,NORTE
2015-01-23 16:20:00,2015,1,Vie,04:20:00:PM,Tarde,Solo daños,Choque,CRA 44 CLLE 75,10.9943339,-74.80976070000001,0.0,0.0,1,NORTE
2015-01-23 16:30:00,2015,1,Vie,04:30:00:PM,Tarde,Solo daños,Choque,CL 58 CR 54 Y CR 55,10.992679,-74.79182320000002,0.0,0.0,1,CENTRO
2015-01-23 17:45:00,2015,1,Vie,05:45:00:PM,Tarde,Solo daños,Choque,CL 80 CR 47,10.9998733,-74.8138565,0.0,0.0,1,NORTE
2015-01-23 18:10:00,2015,1,Vie,06:10:00:PM,Tarde,Solo daños,Choque,CLLE 110 CRA 109,10.9591178,-74.8371324,0.0,0.0,1,SUR
2015-01-23 18:50:00,2015,1,Vie,06:50:00:PM,Tarde,Solo daños,Choque,CLLE 110 CRA 29,10.9764522,-74.8362235,0.0,0.0,1,NORTE
2015-01-23 20:00:00,2015,1,Vie,08:00:00:PM,Noche,Solo daños,Choque,CRA 57 CLLE 96,11.0156641,-74.82288690000001,0.0,0.0,1,NORTE
2015-01-23 20:40:00,2015,1,Vie,08:40:00:PM,Noche,Solo daños,Choque,CR 53 CL 79,11.004304,-74.8081282,0.0,0.0,1,NORTE
2015-01-23 09:00:00,2015,1,Vie,09:00:00:AM,Mañana,Solo daños,Choque,CRA 45 CLLE 82,10.99988,-74.8170791,0.0,0.0,1,NORTE
2015-01-23 09:20:00,2015,1,Vie,09:20:00:AM,Mañana,Solo daños,Choque,AVENIDA 110 CRA 38,10.986988,-74.8170063,0.0,0.0,1,NORTE
2015-01-23 21:20:00,2015,1,Vie,09:20:00:PM,Noche,Solo daños,Choque,AV CIRCUNVALAR CON 15 SUR,10.9232123,-74.80052599999998,0.0,0.0,1,SUR
2015-01-23 10:30:00,2015,1,Vie,10:30:00:AM,Mañana,Solo daños,Choque,VIA 40 CLLE 76,11.0144984,-74.7942546,0.0,0.0,1,NORTE
2015-01-23 11:50:00,2015,1,Vie,11:50:00:AM,Medio dia,Solo daños,Choque,CALLE 50 CR 46,10.988126,-74.7879804,0.0,0.0,1,CENTRO
2015-01-24 14:05:00,2015,1,Sáb,02:05:00:PM,Tarde,Solo daños,Choque,CLLE 45 CRA 43,10.983006800000002,-74.78633909999998,0.0,0.0,1,CENTRO
2015-01-24 15:10:00,2015,1,Sáb,03:10:00:PM,Tarde,Solo daños,Choque,CR 42B1 CL 85,10.9952388,-74.8259798,0.0,0.0,1,NORTE
2015-01-24 17:00:00,2015,1,Sáb,05:00:00:PM,Tarde,Solo daños,Choque,CL 99 CR 52 Y CR 53,11.016472300000002,-74.826027,0.0,0.0,1,NORTE
2015-01-24 17:20:00,2015,1,Sáb,05:20:00:PM,Tarde,Solo daños,Choque,CL 17 CR 8,10.948341,-74.77345809999998,0.0,0.0,1,CENTRO
