FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN _SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES,LATITUD,LONGITUD
04/15/2015 12:00:00 AM,2015,4,Mié,10:00:00:PM,Solo daños,Choque,CALLE 90 CR 4C,0.0,0.0,1,10.9421956,-74.8240983
04/15/2015 12:00:00 AM,2015,4,Mié,10:00:00:PM,Solo daños,Choque,CRA 53 CLLE 96,0.0,0.0,1,11.0132095,-74.8247475
04/15/2015 12:00:00 AM,2015,4,Mié,10:30:00:AM,Solo daños,Choque,CALLE 93 CR 46,0.0,0.0,1,11.0047043,-74.82691290000002
04/15/2015 12:00:00 AM,2015,4,Mié,11:40:00:AM,Solo daños,Choque,CLLE 77 CRA 60,0.0,0.0,1,11.0081521,-74.8011879
04/15/2015 12:00:00 AM,2015,4,Mié,12:30:00:PM,Solo daños,Choque,CLLE 81 CRA 70,0.0,0.0,1,11.0153727,-74.80717390000002
04/16/2015 12:00:00 AM,2015,4,Jue,01:50:00:PM,Solo daños,Choque,CLLE 89 CRA 75A,0.0,0.0,1,11.0229614,-74.8120703
04/16/2015 12:00:00 AM,2015,4,Jue,02:20:00:PM,Solo daños,Choque,CALLE 72 CR 34,0.0,0.0,1,10.9822464,-74.81232659999998
04/16/2015 12:00:00 AM,2015,4,Jue,03:00:00:PM,Con heridos,Choque,CALLE 98 CR 43,1.0,0.0,1,11.0031312,-74.83320210000002
04/16/2015 12:00:00 AM,2015,4,Jue,03:00:00:PM,Solo daños,Choque,CLLE 76 CRA 42,0.0,0.0,1,10.9923109,-74.81365869999998
04/16/2015 12:00:00 AM,2015,4,Jue,03:00:00:PM,Solo daños,Choque,CRA 43 CLLE 70,0.0,0.0,1,10.9903972,-74.80489820000003
04/16/2015 12:00:00 AM,2015,4,Jue,04:00:00:PM,Solo daños,Choque,CLLE 49 CRA 15 SUR,0.0,0.0,1,10.9228065,-74.81234189999998
04/16/2015 12:00:00 AM,2015,4,Jue,04:30:00:PM,Solo daños,Choque,CR 38 FRENTE AL NUM 125 25,0.0,0.0,1,10.9361201,-74.7816974
04/16/2015 12:00:00 AM,2015,4,Jue,04:40:00:PM,Solo daños,Choque,CR 38 CL 74 76,0.0,0.0,1,10.9859394,-74.8130661
04/16/2015 12:00:00 AM,2015,4,Jue,05:00:00:PM,Solo daños,Choque,CLLE 54 CRA 59,0.0,0.0,1,11.0072152,-74.8020166
04/16/2015 12:00:00 AM,2015,4,Jue,05:15:00:PM,Solo daños,Choque,CALLE 74 CR 49B,0.0,0.0,1,10.998206800000002,-74.80556279999998
04/16/2015 12:00:00 AM,2015,4,Jue,06:40:00:PM,Solo daños,Choque,CALLE 59 CR 43,0.0,0.0,1,10.985744,-74.7962783
04/16/2015 12:00:00 AM,2015,4,Jue,07:00:00:AM,Solo daños,Choque,CALLE 50 CR 37,0.0,0.0,1,10.9796366,-74.7905747
04/16/2015 12:00:00 AM,2015,4,Jue,07:50:00:AM,Solo daños,Choque,CR 38 CON CIRCUNVALAR,0.0,0.0,1,10.9850808,-74.8228613
04/16/2015 12:00:00 AM,2015,4,Jue,08:00:00:AM,Solo daños,Choque,CALLE 45 CR 2,0.0,0.0,1,10.933486300000002,-74.79934890000001
04/16/2015 12:00:00 AM,2015,4,Jue,09:00:00:AM,Solo daños,Choque,CLLE 35 CRA 35,0.0,0.0,1,10.9747281,-74.7808151
04/16/2015 12:00:00 AM,2015,4,Jue,09:00:00:PM,Con heridos,Choque,VIA 40 CRA 54,1.0,0.0,1,10.9926805,-74.77928059999998
04/16/2015 12:00:00 AM,2015,4,Jue,09:30:00:AM,Solo daños,Choque,CR 10 CL 50,0.0,0.0,1,10.9520306,-74.8038898
04/16/2015 12:00:00 AM,2015,4,Jue,09:40:00:AM,Solo daños,Choque,CALLE 45 24 85,0.0,0.0,1,10.9671086,-74.79079039999998
04/16/2015 12:00:00 AM,2015,4,Jue,09:50:00:AM,Solo daños,Choque,CALLE 77 CR 59,0.0,0.0,1,11.0068867,-74.80164040000003
04/16/2015 12:00:00 AM,2015,4,Jue,10:10:00:AM,Solo daños,Choque,CALLE 83 CR 71,0.0,0.0,1,11.0167963,-74.8100577
04/16/2015 12:00:00 AM,2015,4,Jue,11:10:00:AM,Solo daños,Choque,CLLE 110 CRA 10,0.0,0.0,1,10.959065,-74.83711740000003
04/16/2015 12:00:00 AM,2015,4,Jue,11:30:00:AM,Solo daños,Choque,CRA 44 CLLE 47,0.0,0.0,1,10.9848669,-74.78691189999998
04/16/2015 12:00:00 AM,2015,4,Jue,12:00:00:PM,Solo daños,Choque,CALLE 94 CR 51B,0.0,0.0,1,11.0094697,-74.8253005
04/16/2015 12:00:00 AM,2015,4,Jue,12:00:00:PM,Solo daños,Choque,CR 53 CL 61,0.0,0.0,1,10.9943522,-74.79479029999997
04/16/2015 12:00:00 AM,2015,4,Jue,12:40:00:PM,Solo daños,Choque,CLLE 99 CR 49D,0.0,0.0,1,11.0095412,-74.831758
04/17/2015 12:00:00 AM,2015,4,Vie,01:15:00:PM,Solo daños,Choque,CREA 24 CLLE 47,0.0,0.0,1,11.004107199999998,-74.80698129999998
04/17/2015 12:00:00 AM,2015,4,Vie,01:20:00:PM,Solo daños,Choque,CRA 13C CLLE 34,0.0,0.0,1,10.9507448,-74.78775150000001
04/17/2015 12:00:00 AM,2015,4,Vie,02:50:00:PM,Solo daños,Choque,CALLE 45 CR 50B,0.0,0.0,1,10.9900785,-74.78389399999998
04/17/2015 12:00:00 AM,2015,4,Vie,02:50:00:PM,Solo daños,Choque,CLLE 75 CRA 49,0.0,0.0,1,10.998321699999998,-74.80777119999998
04/17/2015 12:00:00 AM,2015,4,Vie,03:00:00:PM,Solo daños,Choque,CR 8 CL 40,0.0,0.0,1,10.9460289,-74.79544829999998
04/17/2015 12:00:00 AM,2015,4,Vie,03:10:00:PM,Solo daños,Choque,CLLE 45B CRA 8,0.0,0.0,1,10.9461751,-74.80052490000001
04/17/2015 12:00:00 AM,2015,4,Vie,04:00:00:PM,Solo daños,Choque,CRA 46 CLLE 90,0.0,0.0,1,11.003588699999998,-74.82445539999998
04/17/2015 12:00:00 AM,2015,4,Vie,05:00:00:PM,Solo daños,Choque,CRA 57 CLLE 91,0.0,0.0,1,11.0141144,-74.8198132
04/17/2015 12:00:00 AM,2015,4,Vie,05:30:00:AM,Solo daños,Choque,CLLE 45 CRA 43,0.0,0.0,1,10.983006800000002,-74.78633909999998
04/17/2015 12:00:00 AM,2015,4,Vie,06:10:00:PM,Solo daños,Choque,CALLE 94 CR 52C,0.0,0.0,1,11.0119189,-74.8237848
04/17/2015 12:00:00 AM,2015,4,Vie,06:35:00:PM,Solo daños,Choque,CL 37 CR 39,0.0,0.0,1,10.9787748,-74.78088120000002
04/17/2015 12:00:00 AM,2015,4,Vie,06:45:00:PM,Solo daños,Choque,CRA 33 CLLE 45,0.0,0.0,1,10.9751144,-74.78848409999998
04/17/2015 12:00:00 AM,2015,4,Vie,06:50:00:PM,Solo daños,Choque,AV CIRCUNVALAR ENTRADA 20 DE JULIO,0.0,0.0,1,10.9411714,-74.8338443
04/17/2015 12:00:00 AM,2015,4,Vie,07:00:00:PM,Solo daños,Choque,CLLE 53D CRA 24,0.0,0.0,1,10.970826,-74.798462
04/17/2015 12:00:00 AM,2015,4,Vie,07:40:00:PM,Solo daños,Choque,AVENIDAD CIRCUNVALAR CR 38,0.0,0.0,1,10.923075099999998,-74.80751149999998
04/17/2015 12:00:00 AM,2015,4,Vie,07:40:00:PM,Solo daños,Choque,CL 93 CR 47,0.0,0.0,1,11.0053603,-74.82670050000002
04/17/2015 12:00:00 AM,2015,4,Vie,07:40:00:PM,Solo daños,Choque,CR 46 CL 54,0.0,0.0,1,10.9890391,-74.79108839999998
04/17/2015 12:00:00 AM,2015,4,Vie,07:50:00:PM,Solo daños,Choque,CALLE 30 CR 8,0.0,0.0,1,10.9468864,-74.7848518
04/17/2015 12:00:00 AM,2015,4,Vie,08:30:00:AM,Solo daños,Choque,CLLE 57 CRA 23,0.0,0.0,1,10.9699177,-74.80133719999998
04/17/2015 12:00:00 AM,2015,4,Vie,08:30:00:PM,Solo daños,Choque,CR 53 CL 72,0.0,0.0,1,10.9983184,-74.80248510000001
04/17/2015 12:00:00 AM,2015,4,Vie,09:55:00:AM,Solo daños,Choque,CLLE 19 CRA 7A,0.0,0.0,1,10.9471714,-74.77542009999998
04/17/2015 12:00:00 AM,2015,4,Vie,10:15:00:AM,Solo daños,Choque,CRA 21 CLLE 47C,0.0,0.0,1,10.9639013,-74.7959249
04/17/2015 12:00:00 AM,2015,4,Vie,10:50:00:AM,Solo daños,Choque,CRA 51 90 193,0.0,0.0,1,11.0040787,-74.8157021
04/17/2015 12:00:00 AM,2015,4,Vie,11:10:00:AM,Con muertos,Choque,AVENIDA CIRCUNVALAR SOBRE EL PUENTE VEHICULO AVENIDA CORDIALIDAD,1.0,1.0,1,10.9634785,-74.79302
04/17/2015 12:00:00 AM,2015,4,Vie,11:15:00:AM,Solo daños,Choque,AV CIRCUNVALAR RETORNO A LA CALLE 45,0.0,0.0,1,10.9411714,-74.8338443
04/18/2015 12:00:00 AM,2015,4,Sáb,01:00:00:PM,Solo daños,Choque,CLLE 90 CRA 49C,0.0,0.0,1,11.0055528,-74.8235143
04/18/2015 12:00:00 AM,2015,4,Sáb,03:30:00:PM,Solo daños,Choque,CARRERA 55 CL 49,0.0,0.0,1,10.9939526,-74.78725329999997
04/18/2015 12:00:00 AM,2015,4,Sáb,04:30:00:PM,Con heridos,Choque,AVENIDA 110 CRA 15SUR,1.0,0.0,1,10.922778,-74.8061823
04/18/2015 12:00:00 AM,2015,4,Sáb,06:40:00:PM,Solo daños,Choque,AVENIDA 110 CLLE 45,0.0,0.0,1,11.004107199999998,-74.80698129999998
04/18/2015 12:00:00 AM,2015,4,Sáb,07:30:00:AM,Con heridos,Choque,CL 56 CR 11,1.0,0.0,1,10.9559573,-74.80642410000002
04/18/2015 12:00:00 AM,2015,4,Sáb,07:40:00:AM,Solo daños,Choque,CR 46 CL 74 Y 75,0.0,0.0,1,10.9956937,-74.8075735
04/18/2015 12:00:00 AM,2015,4,Sáb,09:30:00:AM,Solo daños,Choque,CALLE 30 CR 27,0.0,0.0,1,10.9661483,-74.782387
04/18/2015 12:00:00 AM,2015,4,Sáb,11:00:00:AM,Solo daños,Choque,CR 51B ENTRE CL 90 Y 86,0.0,0.0,1,11.0031334,-74.81055599999998
04/18/2015 12:00:00 AM,2015,4,Sáb,11:30:00:PM,Solo daños,Choque,CR 44 CL 45,0.0,0.0,1,10.9845462,-74.7856181
04/18/2015 12:00:00 AM,2015,4,Sáb,12:00:00:PM,Solo daños,Choque,CR 13 CL 14,0.0,0.0,1,11.0302912,-74.86549129999999
04/18/2015 12:00:00 AM,2015,4,Sáb,12:50:00:PM,Solo daños,Choque,CLLE 60 CRA 23,0.0,0.0,1,10.9699348,-74.80297320000003
04/19/2015 12:00:00 AM,2015,4,Dom,01:20:00:PM,Solo daños,Choque,CRA 6 CLLE 91,0.0,0.0,1,10.944672099999998,-74.8247427
04/19/2015 12:00:00 AM,2015,4,Dom,01:30:00:PM,Solo daños,Choque,CALLE 84 CR 40,0.0,0.0,1,10.9850922,-74.83112009999998
04/19/2015 12:00:00 AM,2015,4,Dom,01:50:00:AM,Solo daños,Choque,CALLE 45 7E 20,0.0,0.0,1,10.9440854,-74.79956059999998
04/19/2015 12:00:00 AM,2015,4,Dom,02:25:00:PM,Solo daños,Choque,VIA 40 CLLE 76,0.0,0.0,1,11.0144984,-74.7942546
04/19/2015 12:00:00 AM,2015,4,Dom,03:50:00:PM,Solo daños,Choque,VIA 40 CRA 46A,0.0,0.0,1,11.0215868,-74.79971450000002
04/19/2015 12:00:00 AM,2015,4,Dom,05:40:00:AM,Solo daños,Choque,CL 79 42-235,0.0,0.0,1,10.9913404,-74.817093
04/19/2015 12:00:00 AM,2015,4,Dom,06:10:00:AM,Solo daños,Choque,CLLE 45 CRA 8,0.0,0.0,1,10.9461121,-74.7998297
04/19/2015 12:00:00 AM,2015,4,Dom,07:40:00:AM,Con heridos,Choque,CRA 21 CLLE 60,1.0,0.0,1,10.9593398,-74.78563749999998
04/19/2015 12:00:00 AM,2015,4,Dom,08:30:00:AM,Con heridos,Choque,CR 53 CL 68,2.0,0.0,1,10.9962025,-74.7980303
04/19/2015 12:00:00 AM,2015,4,Dom,10:40:00:AM,Solo daños,Choque,CR 96 80 119,0.0,0.0,1,10.939551,-74.82791499999998
04/19/2015 12:00:00 AM,2015,4,Dom,11:00:00:AM,Solo daños,Choque,CR 51B  CL 98,0.0,0.0,1,11.0110774,-74.8288341
04/19/2015 12:00:00 AM,2015,4,Dom,11:15:00:AM,Solo daños,Choque,CALLE 109 CR 52,0.0,0.0,1,11.0060787,-74.8156523
04/19/2015 12:00:00 AM,2015,4,Dom,12:25:00:PM,Solo daños,Choque,AV 47 CRA 18,0.0,0.0,1,10.9607035,-74.7997901
04/20/2015 12:00:00 AM,2015,4,Lun,01:10:00:PM,Solo daños,Choque,CLLE 77 CRA 59,0.0,0.0,1,11.0068867,-74.80164040000003
04/20/2015 12:00:00 AM,2015,4,Lun,01:20:00:PM,Solo daños,Choque,CRA 8 B CLLE 5,0.0,0.0,1,10.9456989,-74.7947626
04/20/2015 12:00:00 AM,2015,4,Lun,01:50:00:PM,Solo daños,Choque,CRA 46 CLLE 100,0.0,0.0,1,11.0081202,-74.8338402
04/20/2015 12:00:00 AM,2015,4,Lun,02:30:00:PM,Solo daños,Choque,CALLE 76B CR 43,0.0,0.0,1,10.9950037,-74.8130781
04/20/2015 12:00:00 AM,2015,4,Lun,02:45:00:PM,Solo daños,Choque,CR 38 74 61,0.0,0.0,1,10.9853969,-74.81133009999998
04/20/2015 12:00:00 AM,2015,4,Lun,02:50:00:PM,Solo daños,Choque,CLLE 30 CRA 38,0.0,0.0,1,10.9762252,-74.7773309
04/20/2015 12:00:00 AM,2015,4,Lun,04:50:00:PM,Solo daños,Choque,CL 30 CR 35,0.0,0.0,1,10.9737932,-74.7786253
04/20/2015 12:00:00 AM,2015,4,Lun,05:45:00:PM,Solo daños,Choque,CR 38 69D,0.0,0.0,1,10.9838634,-74.8062056
04/20/2015 12:00:00 AM,2015,4,Lun,06:40:00:PM,Solo daños,Choque,CLLE 76 CRA 58,0.0,0.0,1,11.0057036,-74.80170600000002
04/20/2015 12:00:00 AM,2015,4,Lun,06:40:00:PM,Solo daños,Choque,CLLE 80 CRA 42H,0.0,0.0,1,10.9957165,-74.8162959
04/20/2015 12:00:00 AM,2015,4,Lun,07:50:00:AM,Solo daños,Choque,CR 42 CL 82,0.0,0.0,1,10.9896963,-74.82458170000002
04/20/2015 12:00:00 AM,2015,4,Lun,08:40:00:AM,Solo daños,Choque,VIA 40 CL 73,0.0,0.0,1,11.0093944,-74.79121529999998
04/20/2015 12:00:00 AM,2015,4,Lun,09:10:00:AM,Solo daños,Choque,CLLE 17CRA 5,0.0,0.0,1,10.960100099999998,-74.7747911
04/20/2015 12:00:00 AM,2015,4,Lun,09:10:00:AM,Solo daños,Choque,CRA 58 CLLE 70,0.0,0.0,1,11.000019300000002,-74.7976079
04/20/2015 12:00:00 AM,2015,4,Lun,09:10:00:PM,Solo daños,Choque,VIA 40 73 220,0.0,0.0,1,11.010077,-74.7910868
04/20/2015 12:00:00 AM,2015,4,Lun,09:40:00:PM,Solo daños,Choque,CLLE 70 CRA 53,0.0,0.0,1,10.9972485,-74.8007063
04/20/2015 12:00:00 AM,2015,4,Lun,10:40:00:AM,Solo daños,Choque,CLLE 98 CRA 56,0.0,0.0,1,11.0157056,-74.8252657
04/20/2015 12:00:00 AM,2015,4,Lun,11:00:00:AM,Solo daños,Choque,CRA 44 CLLE 100,0.0,0.0,1,11.0006679,-74.8215824
04/20/2015 12:00:00 AM,2015,4,Lun,12:20:00:PM,Solo daños,Choque,CLLE 61 CRA 32,0.0,0.0,1,10.9793711,-74.80123859999998
04/21/2015 12:00:00 AM,2015,4,Mar,01:20:00:PM,Solo daños,Choque,CLLE 72 CRA 47,0.0,0.0,1,10.9950933,-74.8052075
04/21/2015 12:00:00 AM,2015,4,Mar,01:30:00:PM,Solo daños,Choque,CR 57 CL 84,0.0,0.0,1,11.0093433,-74.8132658
04/21/2015 12:00:00 AM,2015,4,Mar,02:00:00:PM,Solo daños,Choque,CRA 45 CLLE 42,0.0,0.0,1,10.9857389,-74.78266789999998
04/21/2015 12:00:00 AM,2015,4,Mar,02:20:00:PM,Con heridos,Choque,CR 37 CL 51,3.0,0.0,1,10.9798678,-74.7914547
04/21/2015 12:00:00 AM,2015,4,Mar,07:20:00:PM,Solo daños,Choque,CR 8H CL 41,0.0,0.0,1,10.9501574,-74.79613220000002
04/21/2015 12:00:00 AM,2015,4,Mar,07:30:00:AM,Solo daños,Choque,CALLE 80 CR 71,0.0,0.0,1,11.0156439,-74.80544559999998
04/21/2015 12:00:00 AM,2015,4,Mar,07:45:00:AM,Solo daños,Choque,CLLE 19 CRA 1E,0.0,0.0,1,10.9364945,-74.7800177
04/21/2015 12:00:00 AM,2015,4,Mar,07:50:00:AM,Solo daños,Choque,CLLE 72 CRA 38B,0.0,0.0,1,10.986578,-74.8100966
04/21/2015 12:00:00 AM,2015,4,Mar,08:20:00:AM,Solo daños,Choque,CR 21 CL 46,0.0,0.0,1,10.9624866,-74.794629
04/21/2015 12:00:00 AM,2015,4,Mar,08:30:00:AM,Solo daños,Choque,CR 45 CL 45,0.0,0.0,1,10.9864681,-74.7852241
04/21/2015 12:00:00 AM,2015,4,Mar,09:25:00:PM,Solo daños,Choque,CLLE 98 CCRA 44,0.0,0.0,1,11.0044191,-74.83236509999998
04/21/2015 12:00:00 AM,2015,4,Mar,10:20:00:PM,Solo daños,Choque,CRA 580 CLLE 106,0.0,0.0,1,11.004107199999998,-74.80698129999998
04/21/2015 12:00:00 AM,2015,4,Mar,11:00:00:AM,Solo daños,Choque,CRA 1 CLLE 46A,0.0,0.0,1,10.9860933,-74.77597150000003
04/21/2015 12:00:00 AM,2015,4,Mar,11:10:00:AM,Solo daños,Choque,CALLE 19 CR 1D,0.0,0.0,1,10.9365677,-74.77992490000003
04/21/2015 12:00:00 AM,2015,4,Mar,12:20:00:PM,Solo daños,Choque,CRA 46 CLLE 76,0.0,0.0,1,10.9968087,-74.81006810000002
04/21/2015 12:00:00 AM,2015,4,Mar,12:40:00:PM,Solo daños,Choque,CRA 41D CLLE 81,0.0,0.0,1,10.987586300000002,-74.822953
04/22/2015 12:00:00 AM,2015,4,Mié,01:10:00:PM,Solo daños,Choque,CL 85 CR 56,0.0,0.0,1,11.0095554,-74.8156341
04/22/2015 12:00:00 AM,2015,4,Mié,03:20:00:PM,Solo daños,Choque,CLLE 74 CRA 65,0.0,0.0,1,11.0055086,-74.7957667
04/22/2015 12:00:00 AM,2015,4,Mié,03:50:00:PM,Solo daños,Choque,CLLE 53 CRA 44,0.0,0.0,1,10.9858518,-74.7908436
04/22/2015 12:00:00 AM,2015,4,Mié,04:00:00:PM,Solo daños,Choque,CLLE 45 CRA 11,0.0,0.0,1,10.9532777,-74.7970881
04/22/2015 12:00:00 AM,2015,4,Mié,04:09:00:PM,Solo daños,Choque,CL 85 CR 55,0.0,0.0,1,11.0089414,-74.8160856
04/22/2015 12:00:00 AM,2015,4,Mié,04:40:00:PM,Solo daños,Choque,CLLE 84 CR 42B1,0.0,0.0,1,10.9936246,-74.82492150000002
04/22/2015 12:00:00 AM,2015,4,Mié,06:25:00:AM,Solo daños,Choque,VIA 40 CL 80,0.0,0.0,1,11.0230664,-74.8009057
04/22/2015 12:00:00 AM,2015,4,Mié,06:50:00:AM,Solo daños,Choque,CL 73 CR 39,0.0,0.0,1,10.9876538,-74.8101875
04/22/2015 12:00:00 AM,2015,4,Mié,07:00:00:AM,Solo daños,Choque,AVENIDA 110 CRA 38,0.0,0.0,1,10.986988,-74.8170063
04/22/2015 12:00:00 AM,2015,4,Mié,07:10:00:AM,Solo daños,Choque,CR 53 CALLE 110,0.0,0.0,1,11.038149,-74.826488
04/22/2015 12:00:00 AM,2015,4,Mié,07:30:00:AM,Con heridos,Atropello,AV CIRCUNVALAR CON CORDIALIDAD,1.0,0.0,1,10.9634785,-74.79302
04/22/2015 12:00:00 AM,2015,4,Mié,07:30:00:PM,Con heridos,Atropello,CL 85 CR 58,1.0,0.0,1,11.0108647,-74.8146798
04/22/2015 12:00:00 AM,2015,4,Mié,07:30:00:PM,Solo daños,Choque,CALLE 17 CR 23,0.0,0.0,1,10.960647,-74.7749668
04/22/2015 12:00:00 AM,2015,4,Mié,08:05:00:PM,Solo daños,Choque,CR 24 CL 47,0.0,0.0,1,10.9671994,-74.79255140000002
04/22/2015 12:00:00 AM,2015,4,Mié,08:50:00:AM,Solo daños,Choque,CLLE 71 CRA 32,0.0,0.0,1,10.9810171,-74.81065240000002
04/22/2015 12:00:00 AM,2015,4,Mié,09:40:00:PM,Solo daños,Choque,CL 94 CR 56,0.0,0.0,1,11.0144314,-74.82163589999998
04/22/2015 12:00:00 AM,2015,4,Mié,09:40:00:PM,Solo daños,Choque,CLLE 85 CRA 42H,0.0,0.0,1,10.9983335,-74.82265859999998
04/22/2015 12:00:00 AM,2015,4,Mié,10:50:00:AM,Solo daños,Choque,CLLE 82 CRA 45,0.0,0.0,1,10.99988,-74.8170791
04/22/2015 12:00:00 AM,2015,4,Mié,11:00:00:AM,Solo daños,Choque,CL 87 CR 93,0.0,0.0,1,10.9550575,-74.8236407
04/22/2015 12:00:00 AM,2015,4,Mié,11:20:00:AM,Solo daños,Choque,CR 1 CL 47B,0.0,0.0,1,10.930899900000002,-74.80718859999998
04/22/2015 12:00:00 AM,2015,4,Mié,11:30:00:PM,Solo daños,Choque,CR 43 CL 85,0.0,0.0,1,10.9991116,-74.82228570000002
04/22/2015 12:00:00 AM,2015,4,Mié,11:50:00:PM,Solo daños,Choque,CL 30 CR 8,0.0,0.0,1,10.9468864,-74.7848518
04/22/2015 12:00:00 AM,2015,4,Mié,12:35:00:PM,Solo daños,Choque,CL 30 CR 43,0.0,0.0,1,10.9381333,-74.7747699
04/23/2015 12:00:00 AM,2015,4,Jue,03:40:00:PM,Solo daños,Choque,CLLE 75 CRA 49B,0.0,0.0,1,10.9989976,-74.80740709999998
04/23/2015 12:00:00 AM,2015,4,Jue,04:10:00:PM,Solo daños,Choque,CRA 55 CLLE 104,0.0,0.0,1,11.013048,-74.8208025
04/23/2015 12:00:00 AM,2015,4,Jue,05:40:00:PM,Solo daños,Choque,CL 45 CR 45,0.0,0.0,1,10.9864681,-74.7852241
04/23/2015 12:00:00 AM,2015,4,Jue,06:30:00:PM,Solo daños,Choque,AV CIRCUNVALAR CON CORDIALIDAD,0.0,0.0,1,10.9634785,-74.79302
04/23/2015 12:00:00 AM,2015,4,Jue,06:30:00:PM,Solo daños,Choque,CL 30 CR 8,0.0,0.0,1,10.9468864,-74.7848518
04/23/2015 12:00:00 AM,2015,4,Jue,06:50:00:PM,Solo daños,Choque,CL 85 CR 56,0.0,0.0,1,11.0095554,-74.8156341
04/23/2015 12:00:00 AM,2015,4,Jue,07:00:00:AM,Solo daños,Choque,CRA 51B CLLE 115,0.0,0.0,1,11.0021591,-74.80808379999998
04/23/2015 12:00:00 AM,2015,4,Jue,08:10:00:PM,Solo daños,Choque,CRA 46 CLLE 81,0.0,0.0,1,10.9998659,-74.8155708
04/23/2015 12:00:00 AM,2015,4,Jue,09:00:00:PM,Solo daños,Choque,CR 42F CL 73,0.0,0.0,1,10.992544,-74.80930289999998
04/23/2015 12:00:00 AM,2015,4,Jue,09:40:00:PM,Solo daños,Choque,CR 64B CL 85,0.0,0.0,1,11.0137495,-74.81249050000002
04/23/2015 12:00:00 AM,2015,4,Jue,10:00:00:AM,Solo daños,Choque,CLLE 84 CRA 43B,0.0,0.0,1,10.999301699999998,-74.81976440000003
04/23/2015 12:00:00 AM,2015,4,Jue,10:50:00:PM,Solo daños,Choque,CL 106 CR 49E,0.0,0.0,1,11.0121928,-74.8370916
04/23/2015 12:00:00 AM,2015,4,Jue,11:00:00:AM,Solo daños,Choque,CRA 50 CLLE 55,0.0,0.0,1,10.9907444,-74.7912072
04/23/2015 12:00:00 AM,2015,4,Jue,11:30:00:PM,Solo daños,Choque,CR 21A CL 53D,0.0,0.0,1,10.9682144,-74.8002887
04/24/2015 12:00:00 AM,2015,4,Vie,01:00:00:PM,Solo daños,Choque,CL 21B CR 17B,0.0,0.0,1,10.968540199999998,-74.805544
04/24/2015 12:00:00 AM,2015,4,Vie,01:55:00:PM,Solo daños,Choque,CLLE 21 CRA 17B,0.0,0.0,1,10.9555257,-74.7766465
04/24/2015 12:00:00 AM,2015,4,Vie,03:07:00:PM,Con heridos,Choque,CR 2E CL 45H,1.0,0.0,1,10.9349231,-74.8006681
04/24/2015 12:00:00 AM,2015,4,Vie,03:10:00:PM,Solo daños,Choque,CL 45 CR 33,0.0,0.0,1,10.9751144,-74.78848409999998
04/24/2015 12:00:00 AM,2015,4,Vie,04:00:00:PM,Solo daños,Choque,CL 64 CR 60,0.0,0.0,1,10.9971687,-74.79288100000002
04/24/2015 12:00:00 AM,2015,4,Vie,04:50:00:PM,Con heridos,Atropello,CL 110 CR 9,2.0,0.0,1,11.0356761,-74.8289001
04/24/2015 12:00:00 AM,2015,4,Vie,05:30:00:PM,Solo daños,Choque,CL 79 CR 42F,0.0,0.0,1,10.994006,-74.8144662
04/24/2015 12:00:00 AM,2015,4,Vie,05:45:00:PM,Solo daños,Choque,CRA 43 CLLE 70,0.0,0.0,1,10.9903972,-74.80489820000003
04/24/2015 12:00:00 AM,2015,4,Vie,05:50:00:PM,Solo daños,Choque,CL 76 CR 58,0.0,0.0,1,11.0057036,-74.80170600000002
04/24/2015 12:00:00 AM,2015,4,Vie,06:17:00:PM,Solo daños,Choque,CRA 44 CLLE 70,0.0,0.0,1,10.9913249,-74.804406
04/24/2015 12:00:00 AM,2015,4,Vie,06:20:00:AM,Solo daños,Choque,CLLE 76 CRA 44,0.0,0.0,1,10.9953433,-74.8109259
04/24/2015 12:00:00 AM,2015,4,Vie,06:30:00:AM,Solo daños,Choque,CLLE 110 CRA 6,0.0,0.0,1,10.950006,-74.83399899999998
04/24/2015 12:00:00 AM,2015,4,Vie,07:00:00:AM,Solo daños,Choque,AV CIRCUNVALAR CR 27 Y CR 36,0.0,0.0,1,10.9745271,-74.8363537
04/24/2015 12:00:00 AM,2015,4,Vie,08:00:00:AM,Solo daños,Choque,CR 41D 73 47,0.0,0.0,1,10.991920599999998,-74.80816379999997
04/24/2015 12:00:00 AM,2015,4,Vie,08:00:00:AM,Solo daños,Choque,CRA 38 CLLE 42,0.0,0.0,1,10.9789094,-74.78428609999997
04/24/2015 12:00:00 AM,2015,4,Vie,08:00:00:PM,Solo daños,Choque,AV CIRCUNVALAR CL 74,0.0,0.0,1,10.9265214,-74.8243697
04/24/2015 12:00:00 AM,2015,4,Vie,08:05:00:PM,Solo daños,Choque,CLLE 72 CRA 50,0.0,0.0,1,10.9973603,-74.803846
04/24/2015 12:00:00 AM,2015,4,Vie,10:45:00:AM,Solo daños,Otro,CLLE 70 CRA 54,0.0,0.0,1,10.9981308,-74.79985699999997
04/24/2015 12:00:00 AM,2015,4,Vie,11:00:00:AM,Solo daños,Choque,CRA 46 CLLE 94,0.0,0.0,1,11.0050469,-74.8276686
